screen_name,text,source,favorite_count,retweet_count,verified,followers_count
EmilRybovic, million battery replacements pent up demand for the latest pe ratio flush with cash billion was in fact the china shortfall the iphone is priced fairly for everything that it can do it is literally a superphone if you look back at the keynote ,Twitter for iPhone,1,0,False,190
itstherealnunu,i am sooo hurt like my phone went out bc of like y all need to get y all shit together i ca not even receive calls or call out bc y all wanna do some stupid shit,Twitter for iPhone,0,0,False,221
News18Tech,iphone revenue down million active iphones ipad sales up and more we try to make sense of the numbers from financial results for q ,TweetDeck,0,0,True,23391
madhavpramod1,all i can see is that watch ,Twitter for Android,4,0,False,3692
rustyrajputs,selling fake devices to unsuspecting indian consumers seems to be a new scam by advertised products with data plans but instead cheated us with faulty devices ,Twitter for Android,1,0,False,709
CodyWudtke,i was just about to get a phone ehhhhh idk now lmao,Twitter Web App,0,0,False,1727
__alex_souza__, shot on iphonex lafreniere park metairie louisiana ,Twitter for iPhone,1,0,False,10
Industry40, has lost billion in revenue from over the last quarter reports bloomberg ,Twitter Web Client,0,0,False,5217
ItsTheaSantiago, charged me for an apple music plan but it said i get to try it for free months ,Twitter for iPhone,0,0,False,565
martinfeld,it is time to take off the ,Twitter Web Client,0,0,False,592
CleftChinBoy,on iphone activates siri ok siri answers that like comparing with not apples on pixel activates google assistant hey siri google assistant answers did you just call me siri that a major compliment grow up apple,Twitter for Android,0,0,False,59
Whathappened84, china pressures yeah nothing at all to do with striping features and innovation from your phones but charging people more cause they re paying for the brand it used to be,Twitter Web App,0,0,False,10
bwguevara, welcome to the st century finally ,Twitter for iPhone,0,0,False,35
joe_mx_149,hey what are you doing no innovations products become old imac days since update no one more things you have no plan no apple car or such steve jobs is crying about the start of the end of apple ,Twitter for iPad,0,0,False,178
pertiina,i am part of the that likes d touch please i beg you pls do not get rid of it i will literally jump off a bridge not really ,Twitter for iPhone,0,1,False,1953
classicURGE,good read on project atlas on facebook pays teens to install vpn that spies on them via ,Twitter Web Client,1,0,False,261
Dave_is_Central, you guys fix that facetime security bug yet ,Twitter for iPhone,0,0,False,31
JorelLaraKalel,cramer on apple earnings the haters have no more new ammunition aapl spy qqq dia ,StockTwits Web,0,0,False,4597
JorelLaraKalel,apple disables group facetime after bug broadcast audio from recipient iphone before they picked up aapl ,StockTwits Web,0,0,False,4597
JorelLaraKalel,apple beats by beats on revenue aapl dia qqq ,StockTwits Web,0,0,False,4597
JorelLaraKalel,important things to watch when apple reports earnings aapl ,StockTwits Web,0,0,False,4597
JorelLaraKalel,apple gains on better than feared guidance and new disclosures key takeaways aapl ,StockTwits Web,0,0,False,4597
herewardunwoke, crapple the next blackberry,Twitter for Android,1,0,False,377
RandySchneider8, but my plays in hd and the xr ca not ,Twitter for iPhone,4,0,False,79
LillCamm, like young ,Twitter for iPhone,0,0,False,615
LillCamm,now my phone is glitching uncontrollably great ,Twitter for iPhone,0,0,False,615
DSR_F11, about time ridiculously high pricing for apple phones they are not that special ,TweetDeck,2,0,False,1748
super_mom_helps,when you re in trying to build a for your chirren ,Twitter for iPhone,1,0,False,191
AnalyticaGlobal, has signalled lower iphone prices may be on the way as china pressures affect sales ,Global Analytica,0,0,False,486
abhishekpeter1, wtf kya ad hai bc pagal ho gaye ho kya apple,Twitter for Android,1,0,False,34
BornInAfreeka, to adjust prices in some part of the world this is because they value the iphones with the dollar which is so strong in most of the countries best news ave heard today ,Twitter for iPhone,0,0,False,995
justinrwlynn, blacklist facebook misleading exploitative sideload decrypting vpn app now your users are in extreme danger ,Twitter Web App,0,0,False,179
tonejohn, saaaaame ,Twitter for iPhone,0,0,False,142
sacls, apple another nokia saga death within years they are no steve jobs just conmen and slick marketeers ,Twitter for iPhone,0,0,False,143
101ToonLink, i honestly ca not believe somebody found a way to take advantage of facetime to eavesdrop on someone conversation which is unnerving however as of right now i have decided to temporarily deactivate facetime on my devices until apple can fix this bug ,Twitter for iPad,0,0,False,11
NeoRenfield,i am still currently using an old google nexus but i gotta wonder why does not embrace as their default search engine if they really care about privacy oh right because google pays apple oh well at least we have mozilla ,Twitter for Android,0,0,False,6451
fastestindian01,it is better to turn off facetime for now till has a fix ,Twitter Web Client,0,0,False,97
SuperMobility, how about a big bounty program time to get with the program and reward finders ,Twitter for iPhone,0,0,False,477
iBeckTech, maybe it is not the best idea for to hire the guy from to work on your batteries for future versions of the why for obvious reasons ,Tweetbot for iΟS,0,0,False,734
iBeckTech,i am not planning on turning off on my or any of my devices since well i do not ever get any calls from anyone i have not had one in and do not plan on getting any in the near or distant future i have no reason to worry ,Tweetbot for Mac,1,0,False,734
iBeckTech,i am not surprised most people i know are not going to want to spend either at or close to k for a new especially since there are not many new changes to it i love and all but they need to get a great feature into the next or need to go ,Tweetbot for Mac,0,0,False,734
iBeckTech,was reading the newspaper and read this article about in it love seeing tech journalism be featured in a big name newspaper in ,Tweetbot for iΟS,1,0,False,734
iBeckTech,with my addiction to and other services i subscribe to directly through and this is pretty cool ca not wait to see what will do with its tv streaming service i just hope that it is a live tv streaming service ,Tweetbot for Mac,2,0,False,734
iBeckTech,it is one of my favorite product lines out there i have owned and used the and currently use the they all have had their purposes and i love them all ,Tweetbot for iΟS,0,0,False,734
shehan_u_e_m, why has mac os become so inefficient in handling a large number of smaller files hours to copy gb ,Twitter for iPhone,0,0,False,87
Devil97613632, new controversial loophole software exploits and how to make passive income online five minute profit site is backed with a day no questions asked money back guarantee ,Twitter Web Client,0,0,False,52
RESHADehsanzada, another day with greedy apple always think out of this world,Twitter for iPhone,0,0,False,8
Oje67Slim97, do you have to do it at a apple store,Twitter for iPhone,0,0,False,17
mizzeyheart13, i should do it just to screw with their algorithms polar and garmin hate my heart rates i always get warnings from their software programs ,Twitter for Android,0,0,False,443
mehtanikhil, i do have this one unfortunately could not get smart folio keyboard till the date in india ,Twitter for iPhone,0,0,False,372
Chris__Guillen,apple tv siri command route audio to airpods would be nice ,Twitter Web Client,0,0,False,444
Chris__Guillen,y all should implement ,Twitter for iPhone,0,0,False,444
Zaphora__,so mad with ca not call out or receive calls tried everything ,Twitter for iPhone,0,0,False,2109
RealTonyBradley,is the sky falling or is the world over reacting a bit to this apple facetime eavesdropping bug ,TweetDeck,1,0,True,14341
ISMBeats, i gotchu foo,Twitter for iPhone,1,0,False,2648
ISMBeats,hey i just remixed your ringtone wassup with the mixtape ,Twitter for iPhone,47,12,False,2648
realsidramirez, expands to include and more new classes ,Twitter Web Client,0,0,False,299
texson61, i d love to but aoc says it contributes to global warming ,Twitter for iPhone,0,0,False,77
jholowesko,it is time for to prove how serious they are on user privacy repeatedly goes too far the penalty will be telling of your view on the crime ,Twitter Web Client,1,0,False,103
TruthFading, the fools it is done cook has nothing ,Twitter for iPhone,0,0,False,210
LowkeyYousef, this is the reply i was looking for,Twitter for iPhone,1,0,False,656
Starflame_,i thought it was a different band when i first saw it but it is actually just the old nike band color science is super interesting sidenote should release the old nike bands for separate purchase do not let me down tim ,Twitter Web Client,0,0,False,37
impxctofficial, i need dat beat bro ,Twitter for iPhone,1,1,False,5204
Helaynesgels,the experiential experience contains trip to where i buy a mini home to ask if stuff steal my identity daddy i need a new dongle watch a film stop and then go meh i ll watch from prada to nada new seasonal throw pillows at ,Twitter for iPhone,0,0,False,201
Helaynesgels,so excited to announce my new project thanks to and for the support in conjunction with i ca not wait to share with everyone this year is going to be big i never thought this day would come ,Twitter for iPhone,0,0,False,201
studio_oo_, a reminder that given his appearance as logo coverage could have easily been an ad for but it was to help get mr jobs back on track keep focus on the via chris ,Twitter for iPhone,0,0,False,0
byzbateson,disappointed with my month old screen died take to get repaired actually um we wo not do that its been water damaged hang on a minute the bloody thing is meant to be m water resistant literally splashed never submerged k out of pocket year custom,Twitter Web Client,2,0,False,381
rachelhilton14,apple earbuds and static electricity i keep getting like shocked when using the earbuds and it is not pleasant here the reason ,Twitter for iPhone,0,0,False,681
Emyrs_, where at the stickers i have a neeeeeedd,Twitter for iPhone,0,0,False,179
Tankbro5, i found apple iphone xr ,Twitter for iPhone,1,0,False,170
Tankbro5, i found apple iphone xr ,Twitter for iPhone,1,0,False,170
Tankbro5, i found apple homepod ,Twitter for iPhone,1,0,False,170
PeopleMatters2,the total number of jobs created and supported by in the united states has more than tripled in almost years ,TweetDeck,1,0,True,16715
utknightcenter, released the first beta of for developers which includes new features related to a new magazines subscription service via ,TweetDeck,0,0,False,9240
JasonRWalker, are you listening ,Twitter for iPhone,0,0,False,198
TexasBred323, so how about it apple are you going to do right and pay the bounty to grant thompson he did right by yall and reported the facetime bug immediately ,Twitter for Android,0,0,False,124
Jo3llllll, i wanna put a durag on my animoji,Twitter for iPhone,0,0,False,155
Luke681YT, stop,Twitter for Android,0,0,False,4
_rawmeat, my apple pay stopped working,Twitter for iPhone,0,0,False,28
OhMyGoshJosh,the new original content coming from this q actually sounds pretty great esp isaac asimov foundation but i d rather have siri macbook ar by apple homepod or an apple home security system ,Twitter for iPhone,2,0,False,427
GildedState, so basically aapl could not even beat already lowered earnings which ironically it lowered itself ,Twitter for Android,1,0,False,59
GildedState, they also bought at for the target of ,Twitter for Android,0,0,False,59
GildedState, how are your loses turning out ,Twitter for Android,0,0,False,59
faderp,shame on some day in the near future companies wo not be able to get away with this but until then it is a troubling sign of a company with something to hide ,Twitter Web Client,6,0,True,13698
__Uel__, needs to stop encouraging crazy gf bf to be even crazier if you feel the need to use any of the new features apple has out to eavesdrop you dont deserve to be in a relationship,Twitter for iPhone,0,0,False,377
mcteddy619, an option ,Twitter for iPhone,1,0,False,38
gavinjgallagher,i have been a loyal customer for years and love my iphone but the cost for the top spec xs max is now more than a laptop it is hardly a surprise that sales are down apple cook maintains optimism despite iphone sales slide via ,Twitter for iPhone,0,0,False,1889
quangDecember, last time when abused apis to build application list changed the apis things might work a similar way this time,Twitter for iPhone,0,0,False,184
wesztee,i am at orchard road in singapore ,Foursquare,0,0,False,362
NikhBeghzr, i invited you to have admin logins i alert you i have started an adobe flash installer that prompted illicit installations in addition that i skipped via button in order to install wine bottler to install windows based games on my imac nabomncana ,Twitter Web Client,0,0,False,87
NikhBeghzr,i am criminally wrongfully processed by bank of america yet again please see ,Twitter Web Client,0,0,False,87
wesgotsbadblood,who has the best streaming device ,Twitter for iPhone,0,0,False,3850
KoBoogiee, a newly discovered facetime privacy glitch allows apple users to hear and in some cases see the person they are calling even if they do not pick up pay me for letting ppl invade my privacy,Facebook,0,0,False,1446
Areyourealsure, going with android when i get a new phone between slowing my phone down so it forces me to buy a newer phone and taking away the auxiliary port i am gonna try android this time i have been with apple ever since the st ipod touch so this is not a decision i took lightly sorry,Twitter for iPhone,0,0,False,1103
shagunagrawal2, i would recommend everyone to not buy iphone because apple would bring new versions and would ask for money for battery replacement of older versions is far better option boycott apple,Twitter for iPhone,0,0,False,29
conmocionaudiov, there s a bug in the advertising department of too now sued for plagiarism ,Twitter Web Client,0,0,False,4
conmocionaudiov, there is a bug in the advertising department of too now sued for plagiarism ,Twitter Web Client,0,0,False,4
aoneil_, i tried it this morning around am est upon further digging i found out they turned group facetime off for the time being ,Twitter for Android,0,0,False,246
jtbhukie, whoa ,Twitter for iPhone,0,0,False,356
aldypratamak,finally broke my phone after years ,Twitter Web Client,0,0,False,221
amitkak, this lawsuit was utterly comical and unfortunate right from the beginning political motives from for the benefit for only and hurting all others innovating in usa please do not let innovations in usa hampered by this lawsuit ,Twitter for Android,1,2,False,26
erinLYYC,cool ladies apply for this is invites female founded app development companies to a new two week entrepreneur camp to be held quarterly ,TweetDeck,1,0,False,2783
ADoug, what about the phones you greedy ratfuckers ,Twitter for Android,0,0,False,670
UnwovenSleeve, fuck off,Twitter for iPhone,0,0,False,35
DaveHargreave14, all products are overrated overpriced and unreliable stopped buying their stuff when another iphone broke got a year old phone that cost it is lasted longer than any crap ,Twitter Web App,1,0,False,3357
DaveHargreave14, will never buy any product overpriced vastly overrated had iphones in the past both just stopped working got a yr old phone it is lasting longer than your junk ,Twitter Web App,0,0,False,3357
Nick_Zen, but it indicates very bad judgment at the top ca not sugarcoat it apple needs new leadership ,Twitter for iPhone,1,0,False,1448
Nick_Zen, perhaps but ceos are frequently replaced sometimes before it is too late anyone recall entrenched roger smith at gm but the mighty often fall consider motor city heyday ,Twitter for iPhone,0,0,False,1448
Nick_Zen, or a huge fiasco really a cell phone ,Twitter for iPhone,0,0,False,1448
Nick_Zen, ok let wait ,Twitter for iPhone,2,0,False,1448
Nick_Zen, but you re right in the sense that they still make huge profits ,Twitter for iPhone,3,0,False,1448
Nick_Zen, well you know that old saying the operation was a success but the patient died ,Twitter for iPhone,1,0,False,1448
taymckenzienz,holy why are you not sponsored by ,Twitter for Android,0,0,False,247
Gorkie_, the same problem confirmed thank you ,Tweetbot for iΟS,1,0,False,8511
mikerastiello,and should take immediate action against them ,Tweetbot for iΟS,0,0,False,662
Diana_E_Prince, they should have their certificates revoked immediately and be prosecuted they did this to minors it compromises all device security and should ban them from their platform hopefully someday soon there will be a class action lawsuit that sues facebook out of existence ,Twitter Web Client,11,2,False,541
quinny_flute, hurry we need an emoji that makes fun of someone ,Twitter for iPhone,0,0,False,211
MaterialGirlMel,i said i would not upgrade now i am here in september do not play with me,Echofon,0,0,False,318
sag_siren,do better ,Twitter for iPhone,0,0,False,288
TAHJEExxx, so why did you guys disable group factime ,Twitter for iPhone,0,0,False,502
qasrani, it is about ios or higher version only if i am not mistaken,Twitter for Android,3,0,False,62
qasrani, no one likes to discuss their weakness in public the problem with ios is that their faults are less common so it becomes talk of the town ,Twitter for Android,1,0,False,62
gazzasnatch, bit concerned about this it is gonna be long year any explanation or am i stuck in the quantum realm ,Twitter for iPhone,0,0,False,7
donyty21, good morning,Twitter Web App,0,0,False,47
IamMoosa, yo fam i need a dap up emoji regular handshakes are too formal for the homies,Twitter for iPhone,0,0,False,230
WIONews, chief executive tim cook disclosed the plan on tuesday after the company reported the first ever dip in iphone sales during the key holiday shopping period ,TweetDeck,1,0,True,53867
WIONews, is aiming to show it can do more than just make iphones in a quarterly update tuesday for investors who are skeptical over whether the culture changing company can regain the momentum from its glory days ,TweetDeck,0,0,True,53867
WIONews, inc said on monday it will issue a software patch later this week for a bug that lets iphone users hear audio from users who have not yet accepted a video call ,TweetDeck,1,1,True,53867
WIONews,tonight on with at pm ist snoopgate hits major uncovered humiliated on your facetime calls are not safe ,Twitter Web Client,4,1,True,53867
WIONews, reports sharp growth in its services business ,TweetDeck,5,1,True,53867
Angela89218733, bish what guve me i got a six plus,Twitter for iPhone,0,0,False,1
displacedsotan, google pixel brother been an iphone guy since just switched when the came out best move made since alex stalocks contract extension ,Twitter for Android,0,0,False,14
anonopshispano,delayed response facetime bug that allows spying was flagged to apple over a week ago ,Hootsuite Inc.,1,3,True,104815
bryanclark, facebook needs new leadership apple had a down quarter ,Twitter Web App,2,0,True,6405
bryanclark, i think needs new leadership is a bit of a stretch ,Twitter Web App,6,0,True,6405
bryanclark, apple has more than billion in cash and still managed an b profit in the quarter we re not at the we need to replace management stage quite yet ,Twitter Web App,9,0,True,6405
bryanclark, pricing the iphone at k is really the only move that made sense people are upgrading less often and premium competitors have similar pricing it arguably did not work but the logic is sound ,Twitter Web App,1,0,True,6405
bryanclark, i misspoke you are correct tweets but editable ,Twitter Web App,0,0,True,6405
bryanclark, no it is fine not a big deal i am wrong far more often than i am right p,Twitter Web App,2,0,True,6405
daahniela, this glitch fucked up my phone ,Twitter for iPhone,0,0,False,529
YogosTV, hey the iphone xr has ip right then how come when being put in a little more than an inch of water for less than seconds my phone gets two water damage blots on the screen what the fuck ,Twitter Web Client,0,0,False,17
Alfrddss, hahah tf i ai not paying for this shit ,Twitter for iPhone,0,0,False,73
imdanielmendoza, thank you for the group chat drama,Twitter for iPhone,0,0,False,33
Clearz11,well i is a beautiful thing to watch well done ,Twitter for iPhone,1,0,False,0
Shahsaimi, regardless of version apple should have been honest,Twitter for iPhone,1,0,False,748
Shahsaimi,so had issues with facetime but never disclosed anything to their customers now all the facetimes you did not pickup allowed the person on the other side to hear your conversation without connecting ,Twitter for iPhone,2,0,False,748
kalliebosak, no that would be a ,Twitter for iPhone,0,0,False,979
jenannrodrigues,new from enter to a gift card from ,Twitter Web Client,0,0,False,2443
jenannrodrigues,new from enter to a gift card from ,Twitter Web Client,0,0,False,2443
jenannrodrigues,new from enter to a gift card from ,Twitter Web Client,0,0,False,2443
jenannrodrigues,new from enter to a gift card from ,Twitter Web Client,0,0,False,2443
bbsimpkins, the real major issue is that publications like and espicaly forbes are writing articles with sensationalist titles about the iphone every other day it is not really a tragedy that apple made a few billion less dollars ,Twitter for iPhone,0,0,False,2
bbsimpkins, how tragic it is almost as if this was not their second most lucrative quarter ever wait ,Twitter for iPhone,0,0,False,2
bbsimpkins, they still provide tremendous value for their customers and apple made it very clear for years that that this is their main priority rather than market value,Twitter for iPhone,1,0,False,2
papamista, why dollars for salsa ,Twitter for iPhone,3,0,False,14
Jordankammerer,you need to fix this it is always pulling my hair ,Twitter for iPhone,0,0,False,152
DjNocturnal, can anyone tell me what this alert is and why does it always pop up on my screen ,Twitter for iPhone,0,0,False,1695
CharlieHustle84, no facetime tho ,Twitter Web App,0,0,False,6
federicoalves, unacceptable arrogance you are es arrogant and remote aloof as microsoft we are doomed ,Twitter Web Client,0,0,False,70344
Mathiseww, damn stingy bitch cant pick up a jar of salsa,Twitter for iPhone,1,0,False,17
_MotaM, agh slowing losing interest in this brand ,Twitter for iPhone,1,0,False,458
phillipspc,just so infuriatingly stupid get your shit together ,Twitter for iPhone,0,0,False,234
https_qvotes,bruh you fake as shit how you gone let someone answer my phone mann i be trynna avoid someone and you just gon expose me like that ,Twitter for iPhone,0,0,False,10
JjDeFerrer, hope you are truly listening ,Twitter for iPhone,0,0,False,217
DavesRocketShop, of course google and facebook seem to be unaware of this promise as well ,Twitter Web Client,0,0,False,60
K2rd,m hh mac g you can type on your iphone with your dogs ear ,Twitter for iPhone,0,0,False,220
AppleRajni, it has nothing to do with third world country they can use iphone g android is by google and google uses your data i prefer using iphone and sticking with my own privacy ,Twitter for iPhone,1,0,False,1
AppleRajni, that nonsense india is a third world country and they even started making iphone there i live in canada and we do not even make iphones people in sri lanka and india have iphones ,Twitter for iPhone,0,0,False,1
AppleRajni, mexicans can afford iphone g either way phones are luxuries if they are poor they do not need one they can use a calling card or some alternatives androids are garbage maybe it makes sense that third party apps are made for third world countries but i am not about that life,Twitter for iPhone,0,0,False,1
AppleRajni, i use facetime audio if anything i do not use what app or anything only twitter,Twitter for iPhone,0,0,False,1
AppleRajni, loser,Twitter for iPhone,0,0,False,1
moosechris,but seriously if all this is true especially the part about targeting based on age its stunning the article is a bit wonky but the premise is horrible appears to be directly end running privacy policy apple really has to do something strong here,Twitter Web Client,0,0,False,684
moosechris,will be very curious to see how fast the k available slots for by also fascinated by what they seem to be doing free apple watch gift cards etc tied to quantifiable results as measured by wearable ,Twitter Web Client,1,0,False,684
lexi_emet, why ca not i mark text messages as unread ,Twitter for iPhone,0,0,False,414
abigail_elise, can i pls have an otter emoji for my bday,Twitter for iPhone,0,0,False,332
Redneckbamaman, i hope jason does not have a bad neck along with a bad back ,Twitter for iPhone,0,0,False,478
m_deepanshu,well this certainly is not going to help the iphone sales ,Twitter for iPhone,0,0,False,421
minijpark,i hate you stupid bitch ,Twitter for iPhone,6,2,False,1882
minijpark,the way i just spent twenty minutes staring at a black screen on my phone i hate you bitch ,Twitter for iPhone,0,0,False,1882
EricCanoM, ear pods still work though ,Twitter for iPhone,0,0,False,115
RyanSallyanne, ah siri must have been confused and thought you were talking about me,Twitter Web App,1,0,False,246
cmdacos, is the dull color of the people suits indicative of lesser screen quality ,Twitter for Android,0,0,False,25
cmdacos, especially when apple was informed about the security hole a week earlier and only did something drastic like shut it down when the issue hit mass media ,Twitter for Android,1,0,False,25
cmdacos, no the person making the call has the option of surfacing their video to the recipient quite the opposite of this huge privacy gaff by ,Twitter for Android,0,0,False,25
medjournalist,this one is for all the supercilious users who cited security when looking down on pc owners ,Twitter for Android,0,0,False,2198
Kevin4marshall, my friend it was the sun set of the day my mom passed away on december it was gods way of saying it ll be ok,Twitter for iPhone,0,0,False,409
Kevin4marshall, iphone x ,Twitter for iPhone,0,0,False,409
FrancesWangTV,please ,Twitter for iPhone,9,0,True,10473
TBZQKEVIN, x collaboration plz,Twitter for iPhone,0,2,False,194
Fizzicyst,every time i look through the tech news there another problem with phones you guys pay top for these phones and yet they seem so damn flawed i just do not get it ,Twitter Web Client,0,0,False,115
ainspearce, did you double the amount of children mining the metals for this one ,Twitter for Android,0,0,False,40
Karmaholic342,hello i believe i have the authority at this point in time move with in use of both of their full capacities to peruse our endeavors of world peace ,Twitter Web App,0,0,False,677
Karmaholic342,lül we all grew up with porn lül stop fronting time to end the disparity a better worlddd ,Twitter Web App,0,0,False,677
hexhatch006, um no start making a smaller and current tech phone again and maybe i will wo not ever buy one of those monstrosities you have now steve jobs is be rolling over in his grave iphone maybe was the best size of all just saying ,Twitter for iPhone,0,0,False,6
kenyshabee,fuck yall fr ,Twitter Web Client,0,0,False,381
sunnnyari,it only fell like a foot off my bed but it is shattered im coming u,Twitter for iPhone,1,0,False,820
Alireza_rz,united state accused phones for spying what if doing the same thing for pas decade problem showed us how easy they can hear or watch us or are they spying tools ,Twitter for Android,1,0,False,9498
Bess_morrr, if only i had the watch i would automatically move more but w out it i just ca not,Twitter for iPhone,0,0,False,276
SolarMapProject, one of my favorite images taken at a ,Twitter for iPhone,2,0,False,238
trader_san,apple hints at lower iphone prices as sales fall is trying to treat the instead of curing the ,Twitter for iPhone,0,0,False,76
EastAfricanCurl, pet ty ,Twitter for iPhone,0,0,False,412
Boydcolten, it overcounts my active calories ,Twitter for iPhone,0,0,False,86
desaichetanb, iphone s plus ross gold attached pic is this eligible for trade how much for new device ,Twitter for iPhone,0,0,False,7
flaugher, you do not buy services in an store duh ,Twitter for iPhone,0,0,False,300
flaugher, how am i supposed to know i have to push the middle button on the tv remote to change the subtitles language ,Twitter for iPhone,0,0,False,300
Natalie91719783, what a rip off of the big ad for beer,Twitter for Android,0,0,False,0
NinadChhaya, it would depend on the price and how they apple have the developer ecosystem availability of content for it ,Twitter for Android,0,0,False,905
ryxnsmith, please fix the issue where everytime i try to scroll thru mine and someone else details it is glitches and shoots me right back to the top ,Twitter for iPhone,0,0,False,1324
CogginsGregory, it is upsetting to know that you re paying for these headphones and have no way of tracking them when they are stolen they are sold by but they do not have the technology to track but you can track apple earpods which cost way less than beats ,Twitter Web App,0,0,False,3
Toga_Is_My_Hero, is the xbox one controller compatible with the ios version of fortnite,Twitter for iPhone,0,0,False,123
ThAMizzMaryJane, he in cahoots with and to stalk your social media and hack your storage ,Twitter for iPhone,0,0,False,125
RheaaRellim, plz help my laptop has run out of room and i got it in september i literally have all my files on an external drive and i keep clearing the disk yet it is still running out of space and now it wo not stop chugging and freezing i ca not get anything done with this crap laptop,Twitter for iPhone,0,0,False,131
alexcorzo, have naysayers heard of p e ratios apple is super low compared to the other growth stocks look at fb and tell me it can double in size in the next years like its p e would suggest apple is cash machine and the go to stock esp at this price smart peeps have their in it,Twitter for iPad,0,0,False,13
leonbakhan,arrogant facetime bug this teen tried to warn apple it had a problem but never got a response ,Twitter for iPhone,0,0,False,3633
leonbakhan, reasons google play and apple app store are offering false security for your data ,Twitter for iPad,0,0,False,3633
sassyALMONDb, y all need to fix this facetime glitch ,Twitter for iPhone,0,0,False,891
lowerjacktattoo, not a bad price ,Twitter for iPhone,0,0,False,30
Sucobe,i like the way designs their stores similar to and that why i ll never go there ,Twitter for iPhone,0,0,False,446
Quannchii, really has me fucked up,Twitter for iPhone,0,0,False,184
livinghope2020, apple upgrades are programed to do this when you click on the upgrade the first time they get the iphone identity data that how apple knows every person who oen their phones ,Twitter for iPhone,0,0,False,1226
livinghope2020, for free ,Twitter for iPhone,1,0,False,1226
CatSherman, i love how my watch reminds me to stand up it is so helpful when i am lost in my work genius ,Twitter for iPhone,1,0,False,57
ZeldaTech,click this link below to disable facetime as works to fix this bug update set to be available later this week do yourself a favor and update your phone as soon as it is available ,Twitter for iPhone,1,2,False,9
Gwava_, blip ,Twitter for Android,0,0,False,204
sydneyparkerr,why the fuck is there no chicken nugget emoji i need answers rn,Twitter for iPhone,1,1,False,223
AirSkywalker1,oh buy ,Twitter Web Client,0,0,False,6
Dreser9, healing hands taste the apple,Twitter for Android,0,0,False,9
VINEETCM, nice,Twitter for Android,1,0,False,8
vIcK_2Ria, is just pissing me off macbook stay not connecting to wifi and support is not helpful at all,Twitter for iPhone,0,0,False,271
ginnysearle, increase the amount of tabs you can have open on iphone safari from at once cowards,Twitter Web App,2,0,False,411
Epicsodes101, lower your prices maybe some consumers will bite on this paid advertisement ,Twitter for iPad,0,0,False,11
Young_Tanktop, make it like they used to be,Twitter for iPhone,0,0,False,981
RebeccaKelley12, that an incredible photo ,Twitter Web Client,0,0,False,1184
niharshah,time for and to back up their words on privacy with actual action ,Twitter Web App,0,0,False,598
bkerensa, a security bug and design are two different things apple designs for privacy but android designs for data collection ,Twitter for iPhone,0,0,True,13231
bkerensa, let put it this way i had a pixel and was entirely invested in the android ecosystem and i left it because across the board the experts i know in infosec and privacy use apple for its notorious privacy focus govt ca not get my imessages but they can get your sms ,Twitter for iPhone,0,0,True,13231
bkerensa, users must grant permission for an app to access personal information including the current location calendar contact information reminders and photos ,Twitter for iPhone,0,0,True,13231
bkerensa, that actually not true at all apple requires users to opt in and i know this because i am an apple app dev and android app dev ,Twitter for iPhone,0,0,True,13231
bkerensa, in fact here is the official documentation that shows your entirely incorrect ,Twitter for iPhone,0,0,True,13231
bkerensa, thoughts on privacy between apple and android ,Twitter for iPhone,0,0,True,13231
bkerensa, from users who allow access to their so we re blaming apple for users opting into sharing data with third parties and not reading their privacy policies ,Twitter for iPhone,0,0,True,13231
trimbthatshiz,hey how about you all work with rcs so i can stop getting annoying text strings like this ,Twitter for Android,0,0,False,142
playboychambie, do i look ok,Twitter for iPhone,2,0,False,3291
playboychambie, help god dammit,Twitter for iPhone,4,0,False,3291
playboychambie, as i was saying shut up,Twitter for iPhone,2,0,False,3291
jared_rector,usb c ,Twitter for Android,1,0,False,107
JoeyJade1998,so the new update wth can we have some privacy dude that crazy,Twitter for iPhone,0,0,False,61
saraebax, i ai not got that apple money i am poor,Twitter for Android,0,0,False,67
TinaMarie706, love my apple watch,Twitter for iPhone,0,0,False,37
LPayneCarey,also didnt know bathhouse was one word thanks ,Twitter for iPhone,1,0,False,995
LPayneCarey, i am not mad about it lol,Twitter for iPhone,1,0,False,995
LPayneCarey, do we ,Twitter for iPhone,0,0,False,995
kaseeee_, why is it that you make it so hard to scroll through pictures sent in text messages mf always taking me back to the top right when i am about to find the pic i was looking for,Twitter for iPhone,0,0,False,207
hello_hugo,remember when was innovative and untouchable cue the rattlesnake sound ,Twitter for iPhone,1,0,False,575
hello_hugo, for realz i started to look at other brands of laptops but then my iphone would not sync like it does now damn ,Twitter for iPhone,0,0,False,575
hello_hugo, like can they get their shit together i have to buy an extra adapter for my usb on a new macbook pro ,Twitter for iPhone,0,0,False,575
hello_hugo, me too ,Twitter for iPhone,0,0,False,575
mrsiefert, make your phones a little smaller and give me back a home button ,Twitter Web Client,0,0,False,403
blondealex, what he said,Twitter for iPhone,1,0,False,333
grqnted, are you okay we,Twitter for iPhone,4,0,False,4131
grqnted, or stan an ipad ,Twitter for iPhone,3,0,False,4131
creolecanadian, we certainly do ,Twitter for Android,1,0,False,704
creolecanadian, we love a good bathhouse,Twitter for Android,0,0,False,704
SymbianSyMoh, why supplier it is ,Twitter for iPhone,2,0,False,9557
SymbianSyMoh,i love but i hate their security team bunch of assholes and i hate but i love their security team just because ,Twitter for iPhone,6,0,False,9557
